pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
2104784,tcp,192.168.100.149,4484,192.168.100.3,80,191390,0.015558,100,4.019578,1,4.035198,100,0,0.331284,4.050818,1,DDoS,TCP
2802868,udp,192.168.100.150,31384,192.168.100.3,80,174251,1.890352,100,0,4,2.672824,100,0,0.414395,4.055668,1,DDoS,UDP
3264873,udp,192.168.100.147,26534,192.168.100.3,80,111945,0.952785,68,2.972789,4,3.650434,100,0,0.931357,4.997869,1,DDoS,UDP
2411429,tcp,192.168.100.147,39077,192.168.100.3,80,235889,1.439655,100,0,3,2.035979,100,0,0.333292,3.054753,1,DDoS,TCP
3190455,udp,192.168.100.148,43815,192.168.100.3,80,37527,0.651299,100,2.770504,4,3.691349,100,0,0.723833,4.169594,1,DDoS,UDP
2658215,udp,192.168.100.148,8327,192.168.100.3,80,29598,0.315572,100,3.477775,4,3.923976,100,0,0.599149,4.154696,1,DDoS,UDP
2694390,udp,192.168.100.148,26867,192.168.100.3,80,65773,0.298729,100,3.501639,4,3.924021,100,0,0.604701,4.142485,1,DDoS,UDP
2456888,tcp,192.168.100.150,13031,192.168.100.3,80,19200,0.073932,60,0,1,0.033064,100,0,0.131508,0.198381,1,DDoS,TCP
1686986,tcp,192.168.100.149,5604,192.168.100.3,80,35745,0,35,0,3,0,100,0,0.094778,0,1,DDoS,TCP
1865738,tcp,192.168.100.147,61506,192.168.100.3,80,214497,0,100,0.287541,1,0.287541,100,0,3.477765,0.287541,1,DDoS,TCP
2634772,udp,192.168.100.147,8095,192.168.100.3,80,6155,1.735807,100,0,4,3.006463,100,0,0.838073,4.023147,1,DDoS,UDP
3435699,udp,192.168.100.150,59813,192.168.100.3,80,20618,0.973532,100,2.006295,4,3.383069,100,0,0.493163,4.075653,1,DDoS,UDP
2381143,tcp,192.168.100.149,48997,192.168.100.3,80,205603,0.127627,84,3.351505,3,3.479128,100,0,0.284626,3.606752,1,DDoS,TCP
2599705,tcp,192.168.100.150,37093,192.168.100.3,80,162018,0.114258,37,0,1,0.211246,100,0.076538,0.202741,0.31885,1,DDoS,TCP
3125287,udp,192.168.100.150,61899,192.168.100.3,80,234509,1.901916,100,0,4,2.689714,100,0,0.494648,4.036486,1,DDoS,UDP
2354528,tcp,192.168.100.147,18907,192.168.100.3,80,178988,1.452549,88,0,3,2.053957,100,0,0.322996,3.109104,1,DDoS,TCP
1732194,tcp,192.168.100.149,17142,192.168.100.3,80,80953,0.061591,85,0,1,0.061591,100,0,0.190237,0.123182,1,DDoS,TCP
2823765,udp,192.168.100.150,38304,192.168.100.3,80,195148,1.788656,100,0,4,2.506923,100,0,0.432351,4.05268,1,DDoS,UDP
3242635,udp,192.168.100.147,11889,192.168.100.3,80,89707,1.894751,100,0.962671,4,3.642179,100,0,0.931594,4.999395,1,DDoS,UDP
1740711,tcp,192.168.100.149,19540,192.168.100.3,80,89470,0,78,0,3,0,100,0,0.094161,0,1,DDoS,TCP
2475330,tcp,192.168.100.150,17946,192.168.100.3,80,37642,0,78,0,3,0,100,0,0.109308,0,1,DDoS,TCP
2954211,udp,192.168.100.147,57150,192.168.100.3,80,63433,1.369771,100,1.96898,4,3.906116,100,0,1.024591,4.880391,1,DDoS,UDP
2501504,tcp,192.168.100.148,61516,192.168.100.3,80,63816,1.101637,100,0.329564,1,1.431202,100,0,0.073806,2.532839,1,DDoS,TCP
3123664,udp,192.168.100.150,61044,192.168.100.3,80,232886,1.90023,99,0,4,2.68733,100,0,0.49498,4.032984,1,DDoS,UDP
2722194,udp,192.168.100.150,9751,192.168.100.3,80,93577,1.197072,100,2.010593,4,3.640935,100,0,0.401219,4.85103,1,DDoS,UDP
2837821,udp,192.168.100.150,42987,192.168.100.3,80,209204,1.727535,91,0,4,2.377268,100,0,0.447563,4.05377,1,DDoS,UDP
3532074,udp,192.168.100.148,55592,192.168.100.3,80,116993,0.726882,74,2.581159,4,3.608854,100,0,0.738956,4.143271,1,DDoS,UDP
2728962,udp,192.168.100.147,52327,192.168.100.3,80,100345,0.028121,100,3.945011,4,3.984727,100,0,0.847941,4.006068,1,DDoS,UDP
2285695,tcp,192.168.100.150,35448,192.168.100.3,80,110155,0.093261,64,3.639686,3,3.732952,100,0,0.269682,3.826217,1,DDoS,TCP
2982256,udp,192.168.100.149,32235,192.168.100.3,80,91478,1.91294,64,0,4,2.7053,100,0,0.493437,4.062664,1,DDoS,UDP
1760286,tcp,192.168.100.150,23380,192.168.100.3,80,109045,0,51,0,3,0,100,0,0,0,1,DDoS,TCP
2905953,udp,192.168.100.148,49339,192.168.100.3,80,15175,0.63353,100,2.760487,4,3.656407,100,0,0.729494,4.110043,1,DDoS,UDP
3062560,udp,192.168.100.148,25208,192.168.100.3,80,171782,0.640398,100,2.748177,4,3.653833,100,0,0.729687,4.109401,1,DDoS,UDP
3179638,udp,192.168.100.149,36115,192.168.100.3,80,26710,0.997197,100,2.021748,4,3.431616,100,0,0.485727,4.164924,1,DDoS,UDP
2382221,tcp,192.168.100.150,54352,192.168.100.3,80,206681,0.004143,86,3.66501,3,3.669257,100,0,0.267884,3.673504,1,DDoS,TCP
2452927,tcp,192.168.100.150,11467,192.168.100.3,80,15238,0.02253,35,0,1,0.010076,100,0,0.109816,0.060453,1,DDoS,TCP
1960663,tcp,192.168.100.147,22142,192.168.100.3,80,47268,0.296939,89,2.964205,3,3.380061,100,0,0.295355,3.638538,1,DDoS,TCP
2274700,tcp,192.168.100.148,2645,192.168.100.3,80,99159,1.499013,100,0.178933,1,2.293239,100,0,0.37668,3.483957,1,DDoS,TCP
3271905,udp,192.168.100.148,59962,192.168.100.3,80,118977,0.64695,36,2.77363,4,3.687917,100,0,0.724375,4.174677,1,DDoS,UDP
2302329,tcp,192.168.100.149,33206,192.168.100.3,80,126789,1.682926,92,0,1,2.379535,100,0,0.377228,3.610746,1,DDoS,TCP
3202590,udp,192.168.100.150,44809,192.168.100.3,80,49662,0.974928,70,2.024772,4,3.403332,100,0,0.49081,4.112713,1,DDoS,UDP
2561063,tcp,192.168.100.148,15188,192.168.100.3,80,123376,0.111717,86,0,3,0.055858,100,0,0.115616,0.279292,1,DDoS,TCP
3334221,udp,192.168.100.149,62761,192.168.100.3,80,181293,1.951615,100,0,4,2.759974,100,0,0.484361,4.15042,1,DDoS,UDP
3252719,udp,192.168.100.147,18917,192.168.100.3,80,99791,1.413589,100,1.982391,4,3.981394,100,0,1.003182,4.999473,1,DDoS,UDP
2824682,udp,192.168.100.149,38418,192.168.100.3,80,196065,1.786626,38,0,4,2.502026,100,0,0.431846,4.057907,1,DDoS,UDP
3363317,udp,192.168.100.149,3087,192.168.100.3,80,210389,1.956483,100,0,4,2.766885,100,0,0.484444,4.152026,1,DDoS,UDP
1996175,tcp,192.168.100.149,46962,192.168.100.3,80,82781,1.9137,43,0.142525,1,2.844037,100,0.126531,0.373714,4.335317,1,DDoS,TCP
2800544,udp,192.168.100.150,30526,192.168.100.3,80,171927,1.901441,87,0,4,2.688949,100,0,0.412647,4.052889,1,DDoS,UDP
3415300,udp,192.168.100.147,51451,192.168.100.3,80,212,0.793941,78,3.01605,4,3.999343,100,0,0.930161,4.960418,1,DDoS,UDP
2336110,tcp,192.168.100.148,23912,192.168.100.3,80,160570,1.541131,100,0,3,2.173767,100,0,0.310959,3.397329,1,DDoS,TCP
2598861,tcp,192.168.100.150,36880,192.168.100.3,80,161174,0.060552,100,0,1,0.030276,100,0,0.127665,0.15138,1,DDoS,TCP
3522691,udp,192.168.100.147,30589,192.168.100.3,80,107610,1.870386,100,0.99148,4,3.636486,100,0,1.005148,4.98071,1,DDoS,UDP
3484142,udp,192.168.100.147,9670,192.168.100.3,80,69061,1.312277,100,2.181831,4,4.037439,100,0,0.99115,4.990694,1,DDoS,UDP
1884909,tcp,192.168.100.149,59324,192.168.100.3,80,233668,0,29,0,3,0,100,0,0,0,1,DDoS,TCP
2238161,tcp,192.168.100.148,60553,192.168.100.3,80,62620,1.630638,100,0,1,2.275478,100,0,0.384831,3.737439,1,DDoS,TCP
1730824,tcp,192.168.100.147,28761,192.168.100.3,80,79583,2.320054,32,0,3,2.320054,100,0,0.137861,4.640108,1,DDoS,TCP
2506061,tcp,192.168.100.147,3328,192.168.100.3,80,68373,1.707535,76,0,1,1.707535,100,0,0.085809,3.41507,1,DDoS,TCP
1683556,tcp,192.168.100.147,17193,192.168.100.3,80,32315,0,60,0,3,0,100,0,0.105131,0,1,DDoS,TCP
2621632,tcp,192.168.100.147,48653,192.168.100.3,80,183945,0,49,0,3,0,100,0,0.069217,0,1,DDoS,TCP
2142432,tcp,192.168.100.147,2383,192.168.100.3,80,229039,1.58918,100,0.160428,1,2.407865,100,0,0.369393,3.535222,1,DDoS,TCP
2203498,tcp,192.168.100.149,3971,192.168.100.3,80,27956,1.695366,100,0,3,2.397551,100,0,0.282582,3.610735,1,DDoS,TCP
2697373,udp,192.168.100.149,2858,192.168.100.3,80,68756,1.919716,100,0,4,2.714862,100,0,0.393557,4.082773,1,DDoS,UDP
2626403,tcp,192.168.100.148,43340,192.168.100.3,80,188716,0.113691,100,0,7,0.080392,100,0,0.057808,0.241176,1,DDoS,TCP
1889037,tcp,192.168.100.148,63528,192.168.100.3,80,237796,0,85,0,3,0,100,0,0,0,1,DDoS,TCP
2162130,tcp,192.168.100.150,2939,192.168.100.3,80,248737,2.003784,67,0,3,2.003784,100,0,0.140381,4.007568,1,DDoS,TCP
1659829,tcp,192.168.100.148,3469,192.168.100.3,80,8588,0.004376,45,0,1,0.004376,100,0,0.207389,0.008752,1,DDoS,TCP
2323706,tcp,192.168.100.148,21705,192.168.100.3,80,148166,1.54374,60,0,3,2.17911,100,0,0.310518,3.384028,1,DDoS,TCP
3228686,udp,192.168.100.149,47209,192.168.100.3,80,75758,0.993833,69,2.025839,4,3.431031,100,0,0.485868,4.158728,1,DDoS,UDP
3172266,udp,192.168.100.149,34645,192.168.100.3,80,19338,0.994133,95,2.027902,4,3.433397,100,0,0.4855,4.165993,1,DDoS,UDP
3195710,udp,192.168.100.148,45301,192.168.100.3,80,42782,0.646992,100,2.777129,4,3.691963,100,0,0.723818,4.163705,1,DDoS,UDP
2353984,tcp,192.168.100.150,48347,192.168.100.3,80,178444,1.729199,100,0,1,2.444658,100,0,0.358511,3.721099,1,DDoS,TCP
2392261,tcp,192.168.100.149,52140,192.168.100.3,80,216721,0.20456,100,3.391419,1,3.595982,100,0,0.378211,3.800544,1,DDoS,TCP
1730081,tcp,192.168.100.148,24671,192.168.100.3,80,78840,0,63,0,3,0,100,0,0.097786,0,1,DDoS,TCP
2516541,tcp,192.168.100.147,11090,192.168.100.3,80,78853,2.293783,60,0,1,1.62195,100,0,0.151054,4.865849,1,DDoS,TCP
1701933,tcp,192.168.100.147,22024,192.168.100.3,80,50692,0.047329,100,0,1,0.047329,100,0,0.203824,0.094658,1,DDoS,TCP
2719922,udp,192.168.100.150,9101,192.168.100.3,80,91305,1.65793,100,0,4,2.02391,100,0,0.334027,4.061018,1,DDoS,UDP
3198831,udp,192.168.100.149,40383,192.168.100.3,80,45903,0.993249,82,2.031204,4,3.435561,100,0,0.485522,4.163209,1,DDoS,UDP
3450299,udp,192.168.100.147,61237,192.168.100.3,80,35218,0.859328,73,2.8637,4,3.951425,100,0,1.013567,4.964656,1,DDoS,UDP
3321048,udp,192.168.100.148,12286,192.168.100.3,80,168120,0.646662,100,2.768683,4,3.682301,100,0,0.725225,4.174257,1,DDoS,UDP
3065842,udp,192.168.100.147,36149,192.168.100.3,80,175064,1.374566,100,1.961942,4,3.90587,100,0,1.02528,4.879514,1,DDoS,UDP
3171227,udp,192.168.100.148,37997,192.168.100.3,80,18299,0.645482,100,2.776404,4,3.689107,100,0,0.72375,4.159524,1,DDoS,UDP
2783132,udp,192.168.100.149,25087,192.168.100.3,80,154515,1.977988,95,0,4,2.793069,100,0,0.401291,4.32275,1,DDoS,UDP
3455040,udp,192.168.100.149,56510,192.168.100.3,80,39959,1.002729,73,1.968742,4,3.386299,100,0,0.49079,4.1282,1,DDoS,UDP
2495110,tcp,192.168.100.150,23637,192.168.100.3,80,57422,0.110723,20,0,1,0.055361,100,0,0.12908,0.276807,1,DDoS,TCP
1833295,tcp,192.168.100.148,49971,192.168.100.3,80,182054,0,38,0,3,0,100,0,0,0,1,DDoS,TCP
3052130,udp,192.168.100.147,30832,192.168.100.3,80,161352,1.369833,100,1.972043,4,3.909277,100,0,1.024983,4.88086,1,DDoS,UDP
3283818,udp,192.168.100.150,57147,192.168.100.3,80,130890,1.929009,100,0,4,2.727915,100,0,0.490632,4.113635,1,DDoS,UDP
2857667,udp,192.168.100.150,52150,192.168.100.3,80,229050,0.356211,100,4.036278,4,4.392489,100,0,0.463123,4.7487,1,DDoS,UDP
2834790,udp,192.168.100.149,41799,192.168.100.3,80,206173,1.745358,100,0,4,2.417423,100,0,0.441683,4.057947,1,DDoS,UDP
3416608,udp,192.168.100.150,56593,192.168.100.3,80,1525,0.960378,100,2.014051,4,2.707333,100,0,0.422734,4.065413,1,DDoS,UDP
1897299,tcp,192.168.100.149,63276,192.168.100.3,80,246058,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
1840119,tcp,192.168.100.148,51513,192.168.100.3,80,188878,0,100,0.276271,1,0.276271,100,0,3.619635,0.276271,1,DDoS,TCP
2138774,tcp,192.168.100.148,48905,192.168.100.3,80,225381,0.065845,100,3.337957,3,3.403808,100,0,0.205967,3.469659,1,DDoS,TCP
2848028,udp,192.168.100.149,47190,192.168.100.3,80,219411,0.572737,68,2.894568,4,3.467304,100,0,0.363052,4.040041,1,DDoS,UDP
2837592,udp,192.168.100.149,42789,192.168.100.3,80,208975,1.734169,100,0,4,2.391424,100,0,0.444797,4.058129,1,DDoS,UDP
2078631,tcp,192.168.100.147,53347,192.168.100.3,80,165237,1.699696,100,0,3,2.402005,100,0,0.291979,3.681932,1,DDoS,TCP
2340803,tcp,192.168.100.147,13954,192.168.100.3,80,165263,1.439927,100,0,3,2.03628,100,0,0.321815,3.070551,1,DDoS,TCP
2581448,tcp,192.168.100.148,25059,192.168.100.3,80,143761,0,100,0,3,0,100,0,0.090685,0,1,DDoS,TCP
2224973,tcp,192.168.100.148,34802,192.168.100.3,80,49432,0.120635,96,3.07449,1,3.203446,100,0,0.393977,3.364647,1,DDoS,TCP
3287427,udp,192.168.100.150,57684,192.168.100.3,80,134499,1.929165,100,0,4,2.728133,100,0,0.490615,4.11426,1,DDoS,UDP
1944733,tcp,192.168.100.149,34676,192.168.100.3,80,31336,1.906636,72,0,3,2.696191,100,0,0.25001,4.072738,1,DDoS,TCP
2919883,udp,192.168.100.149,14334,192.168.100.3,80,29105,0.951135,100,2.041725,4,3.38683,100,0,0.492866,4.061646,1,DDoS,UDP
2290605,tcp,192.168.100.148,10778,192.168.100.3,80,115065,1.557296,100,0,3,2.197076,100,0,0.306117,3.427527,1,DDoS,TCP
2666302,udp,192.168.100.147,29616,192.168.100.3,80,37685,0.45384,100,3.984476,4,4.345435,100,0,0.840164,4.98552,1,DDoS,UDP
3483782,udp,192.168.100.149,61167,192.168.100.3,80,68701,1.005618,80,1.964594,4,2.7043,100,0,0.420796,4.126069,1,DDoS,UDP
3108243,udp,192.168.100.148,45295,192.168.100.3,80,217465,1.28306,46,1.386216,4,3.200704,100,0,0.728872,4.117297,1,DDoS,UDP
3282644,udp,192.168.100.150,56933,192.168.100.3,80,129716,1.928971,100,0,4,2.727863,100,0,0.490624,4.113429,1,DDoS,UDP
2564171,tcp,192.168.100.147,29942,192.168.100.3,80,126484,0.138464,72,0,1,0.137207,100,0.029985,0.119576,0.300741,1,DDoS,TCP
2169552,tcp,192.168.100.150,9492,192.168.100.3,80,256159,0,100,0,3,0,100,0,0.097884,0,1,DDoS,TCP
2818587,udp,192.168.100.148,60325,192.168.100.3,80,189970,1.243312,32,1.369182,4,3.119342,100,0,0.660025,4.140843,1,DDoS,UDP
2969041,udp,192.168.100.149,28510,192.168.100.3,80,78263,0.954409,100,2.021256,4,2.703809,100,0,0.422706,4.053518,1,DDoS,UDP
3246827,udp,192.168.100.147,14945,192.168.100.3,80,93899,1.41335,100,1.982928,4,3.981596,100,0,1.003198,4.999054,1,DDoS,UDP
2954640,udp,192.168.100.150,27528,192.168.100.3,80,63862,0.942944,85,2.036529,4,3.370038,100,0,0.494799,4.042194,1,DDoS,UDP
3327074,udp,192.168.100.148,16357,192.168.100.3,80,174146,0.646046,100,2.767737,4,3.680503,100,0,0.725555,4.17164,1,DDoS,UDP
3121876,udp,192.168.100.150,60256,192.168.100.3,80,231098,1.900179,67,0,4,2.687258,100,0,0.494989,4.032575,1,DDoS,UDP
3108895,udp,192.168.100.149,52668,192.168.100.3,80,218117,1.913817,78,0,4,2.706541,100,0,0.49332,4.064731,1,DDoS,UDP
2724060,udp,192.168.100.148,34519,192.168.100.3,80,95443,0.923738,100,2.757488,4,3.967376,100,0,0.614205,4.999015,1,DDoS,UDP
2321893,tcp,192.168.100.148,21206,192.168.100.3,80,146353,0.104563,54,3.136517,1,3.23838,100,0,0.388253,3.382149,1,DDoS,TCP
2072211,tcp,192.168.100.148,27994,192.168.100.3,80,158817,1.907108,100,0,3,2.643424,100,0,0.271176,4.428627,1,DDoS,TCP
3173079,udp,192.168.100.148,38505,192.168.100.3,80,20151,0.64844,37,2.772062,4,3.688988,100,0,0.723994,4.159657,1,DDoS,UDP
3263981,udp,192.168.100.147,26026,192.168.100.3,80,111053,0.823576,100,2.980387,4,3.985173,100,0,1.003026,4.997683,1,DDoS,UDP
2578138,tcp,192.168.100.147,34809,192.168.100.3,80,140451,0.105487,100,0,3,0.060903,100,0,0.093838,0.243611,1,DDoS,TCP
3463476,udp,192.168.100.147,64813,192.168.100.3,80,48395,0.883878,76,2.805698,4,3.931139,100,0,1.018061,4.964917,1,DDoS,UDP
2310177,tcp,192.168.100.147,64339,192.168.100.3,80,134637,1.416812,92,0,3,2.002701,100,0,0.32438,3.058167,1,DDoS,TCP
1730048,tcp,192.168.100.148,24606,192.168.100.3,80,78807,0,63,0,3,0,100,0,0.097787,0,1,DDoS,TCP
2246934,tcp,192.168.100.149,19642,192.168.100.3,80,71393,1.69319,79,0,3,2.387226,100,0,0.282151,3.742713,1,DDoS,TCP
1898217,tcp,192.168.100.150,57631,192.168.100.3,80,246976,0,100,0.26781,1,0.26781,100,0,3.733991,0.26781,1,DDoS,TCP
2766359,udp,192.168.100.150,21009,192.168.100.3,80,137742,1.914139,100,0,4,1.3535,100,0,0.318193,4.060501,1,DDoS,UDP
2286276,tcp,192.168.100.148,9027,192.168.100.3,80,110736,1.564676,90,0,3,2.207403,100,0,0.305893,3.444697,1,DDoS,TCP
2799004,udp,192.168.100.148,53805,192.168.100.3,80,170387,1.336573,100,1.375858,4,3.264463,100,0,0.637089,4.27599,1,DDoS,UDP
2965447,udp,192.168.100.149,27527,192.168.100.3,80,74669,0.953454,100,2.037301,4,3.38567,100,0,0.493164,4.06604,1,DDoS,UDP
3101861,udp,192.168.100.148,42333,192.168.100.3,80,211083,1.278747,100,1.392673,4,3.20109,100,0,0.728948,4.108824,1,DDoS,UDP
3426041,udp,192.168.100.149,51188,192.168.100.3,80,10960,1.000677,100,1.984804,4,3.39945,100,0,0.49002,4.140155,1,DDoS,UDP
3400043,udp,192.168.100.150,28424,192.168.100.3,80,247115,1.926107,100,0,4,2.723902,100,0,0.408927,4.096063,1,DDoS,UDP
2800802,udp,192.168.100.148,54451,192.168.100.3,80,172185,1.33079,97,1.369164,4,3.250338,100,0,0.638964,4.239845,1,DDoS,UDP
2423289,tcp,192.168.100.149,61146,192.168.100.3,80,247749,0.12568,12,3.343695,3,3.469372,100,0,0.284581,3.595049,1,DDoS,TCP
2782711,udp,192.168.100.148,49070,192.168.100.3,80,154094,1.40339,100,1.372851,4,3.345723,100,0,0.624889,4.519474,1,DDoS,UDP
2617142,tcp,192.168.100.149,52952,192.168.100.3,80,179455,0,76,0,3,0,100,0,0.07,0,1,DDoS,TCP
3432099,udp,192.168.100.148,32873,192.168.100.3,80,17018,0.64695,100,2.754175,4,3.668584,100,0,0.728692,4.152434,1,DDoS,UDP
3120452,udp,192.168.100.149,57616,192.168.100.3,80,229674,1.909862,77,0,4,2.700953,100,0,0.493379,4.053617,1,DDoS,UDP
3293189,udp,192.168.100.148,63906,192.168.100.3,80,140261,0.643182,84,2.778756,4,3.687769,100,0,0.724632,4.170469,1,DDoS,UDP
3347216,udp,192.168.100.148,28881,192.168.100.3,80,194288,1.948234,100,0,4,2.754977,100,0,0.726461,4.164064,1,DDoS,UDP
2938504,udp,192.168.100.147,52953,192.168.100.3,80,47726,1.369352,67,1.969754,4,3.906281,100,0,1.024209,4.883694,1,DDoS,UDP
2761911,udp,192.168.100.147,60342,192.168.100.3,80,133294,0.777312,100,3.004638,4,3.975203,100,0,0.861519,4.907501,1,DDoS,UDP
3196813,udp,192.168.100.148,45636,192.168.100.3,80,43885,0.648003,100,2.777156,4,3.693473,100,0,0.723818,4.163203,1,DDoS,UDP
3560487,udp,192.168.100.147,44611,192.168.100.3,80,145406,1.879044,69,0.983409,4,3.640756,100,0,1.005851,4.979005,1,DDoS,UDP
2871776,udp,192.168.100.150,59138,192.168.100.3,80,243159,0.209826,59,4.036873,4,4.246698,100,0,0.475609,4.456524,1,DDoS,UDP
2837280,udp,192.168.100.150,42830,192.168.100.3,80,208663,1.727472,67,0,4,2.380149,100,0,0.446679,4.047098,1,DDoS,UDP
1839809,tcp,192.168.100.147,55295,192.168.100.3,80,188568,0,59,0.276045,1,0.276045,100,0,3.622598,0.276045,1,DDoS,TCP
3279472,udp,192.168.100.150,56319,192.168.100.3,80,126544,0.974521,78,2.024645,4,3.402607,100,0,0.491079,4.112863,1,DDoS,UDP
2142048,tcp,192.168.100.149,20152,192.168.100.3,80,228655,0.04582,67,3.82925,3,3.875071,100,0,0.252222,3.920891,1,DDoS,TCP
2107180,tcp,192.168.100.149,6021,192.168.100.3,80,193786,0.074764,100,3.885367,3,3.960131,100,0,0.248,4.034895,1,DDoS,TCP
3352860,udp,192.168.100.150,5649,192.168.100.3,80,199932,1.923865,100,0,4,2.720711,100,0,0.490621,4.094589,1,DDoS,UDP
2702470,udp,192.168.100.148,28834,192.168.100.3,80,73853,0.323036,46,3.449467,4,3.906248,100,0,0.60727,4.140983,1,DDoS,UDP
1688902,tcp,192.168.100.149,6181,192.168.100.3,80,37661,0,64,0,3,0,100,0,0.094766,0,1,DDoS,TCP
1941737,tcp,192.168.100.150,20359,192.168.100.3,80,28340,2.143499,65,0.177326,1,2.320826,100,0,0.201197,4.464325,1,DDoS,TCP
2181421,tcp,192.168.100.147,56939,192.168.100.3,80,5873,0.117487,41,2.998365,1,3.148773,100,0.333515,0.492678,3.285115,1,DDoS,TCP
2630375,udp,192.168.100.147,3698,192.168.100.3,80,1758,1.736336,100,0,4,3.007398,100,0,0.837703,4.021458,1,DDoS,UDP
3275762,udp,192.168.100.150,55873,192.168.100.3,80,122834,0.972414,74,2.024958,4,3.400012,100,0,0.420686,4.104898,1,DDoS,UDP
3014712,udp,192.168.100.147,13922,192.168.100.3,80,123934,1.366023,71,1.980386,4,3.91221,100,0,1.024682,4.886255,1,DDoS,UDP
3422813,udp,192.168.100.150,57614,192.168.100.3,80,7732,0.973857,100,2.003305,4,3.38054,100,0,0.493293,4.073009,1,DDoS,UDP
2115754,tcp,192.168.100.149,10733,192.168.100.3,80,202360,0.040895,95,3.953158,3,3.994053,100,0,0.247881,4.034949,1,DDoS,TCP
2397619,tcp,192.168.100.147,34138,192.168.100.3,80,222079,1.431093,69,0,3,2.023857,100,0,0.330145,3.042407,1,DDoS,TCP
3177366,udp,192.168.100.147,52955,192.168.100.3,80,24438,1.417142,100,1.979652,4,3.983768,100,0,0.931094,4.994439,1,DDoS,UDP
3536628,udp,192.168.100.148,56498,192.168.100.3,80,121547,0.730075,34,2.574389,4,3.606604,100,0,0.7389,4.143016,1,DDoS,UDP
2000918,tcp,192.168.100.150,34284,192.168.100.3,80,87524,0.207914,89,4.024771,1,4.23269,100,0,0.274247,4.440608,1,DDoS,TCP
2823335,udp,192.168.100.148,61925,192.168.100.3,80,194718,1.215564,100,1.377883,4,3.080007,100,0,0.666433,4.139574,1,DDoS,UDP
1708218,tcp,192.168.100.150,10798,192.168.100.3,80,56977,0,100,0,3,0,100,0,0.084866,0,1,DDoS,TCP
3365625,udp,192.168.100.150,12978,192.168.100.3,80,212697,1.92261,52,0,4,2.718949,100,0,0.490586,4.090002,1,DDoS,UDP
2410424,tcp,192.168.100.148,44972,192.168.100.3,80,234884,0.02669,57,3.288099,1,3.314789,100,0,0.410695,3.341479,1,DDoS,TCP
3114963,udp,192.168.100.150,56914,192.168.100.3,80,224185,1.901739,98,0,4,2.689462,100,0,0.49453,4.037169,1,DDoS,UDP
3416055,udp,192.168.100.148,26425,192.168.100.3,80,972,0.664977,100,2.73447,4,3.213483,100,0,0.655918,4.153848,1,DDoS,UDP
3168414,udp,192.168.100.147,50324,192.168.100.3,80,15486,0.948896,55,2.96893,4,4.310852,100,0,1.003243,4.987788,1,DDoS,UDP
3460639,udp,192.168.100.150,64275,192.168.100.3,80,45558,0.976095,100,1.997126,4,3.377532,100,0,0.493754,4.068591,1,DDoS,UDP
2598804,tcp,192.168.100.150,36889,192.168.100.3,80,161117,0.115394,100,0,1,0.087544,100,0.025519,0.152004,0.286311,1,DDoS,TCP
3057614,udp,192.168.100.150,43625,192.168.100.3,80,166836,1.896271,90,0,4,2.681732,100,0,0.494517,4.023113,1,DDoS,UDP
3191472,udp,192.168.100.148,44064,192.168.100.3,80,38544,0.649516,35,2.771835,4,3.690221,100,0,0.724086,4.164665,1,DDoS,UDP
2535363,tcp,192.168.100.147,21884,192.168.100.3,80,97676,0.125159,100,0,1,0.07226,100,0,0.100797,0.289042,1,DDoS,TCP
1893433,tcp,192.168.100.150,56100,192.168.100.3,80,242192,0,100,0.332423,1,0.332423,100,0,3.008215,0.332423,1,DDoS,TCP
3200875,udp,192.168.100.150,44438,192.168.100.3,80,47947,1.9223,98,0,4,2.718537,100,0,0.420674,4.082615,1,DDoS,UDP
2087340,tcp,192.168.100.148,32993,192.168.100.3,80,173946,1.954904,58,0,1,2.667444,100,0,0.341333,4.630477,1,DDoS,TCP
2391797,tcp,192.168.100.148,39432,192.168.100.3,80,216257,1.5237,100,0,3,2.149696,100,0,0.317697,3.353377,1,DDoS,TCP
1806918,tcp,192.168.100.150,34476,192.168.100.3,80,155677,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
2073273,tcp,192.168.100.150,49073,192.168.100.3,80,159879,1.99763,99,0,3,1.99763,100,0,0.138983,3.995261,1,DDoS,TCP
3312770,udp,192.168.100.148,6120,192.168.100.3,80,159842,0.646643,100,2.769862,4,3.683466,100,0,0.724966,4.175152,1,DDoS,UDP
2678641,udp,192.168.100.148,18856,192.168.100.3,80,50024,0.300226,81,3.500004,4,3.924517,100,0,0.601817,4.143482,1,DDoS,UDP
2124534,tcp,192.168.100.148,43917,192.168.100.3,80,211140,1.772305,84,0.182137,1,2.663961,100,0.067949,0.407695,4.208206,1,DDoS,TCP
3188895,udp,192.168.100.150,41987,192.168.100.3,80,35967,0.971893,100,2.033389,4,3.40766,100,0,0.490384,4.114726,1,DDoS,UDP
1651969,tcp,192.168.100.147,1864,192.168.100.3,80,728,0.002411,100,0,1,0.002411,100,0,0.230149,0.004822,1,DDoS,TCP
2603668,tcp,192.168.100.147,44993,192.168.100.3,80,165981,0,100,0,3,0,100,0,0.070707,0,1,DDoS,TCP
